Season,Month,Year,MuncipalityCd,Establishment,LicenseNumber,VGTCount,AmoutPlayed,AmountWon,NetWager,FundsIn,FundsOut,NTI,NTITaxRate,StateShare,MuncipalityShare,NetWagePerMachine
Fall,10,2018,2,Arlingtons LLC,140700636,2,3715.53,3116.39,599.14,1887,1287.86,599.14,179.74,149.78,29.96,299.57
Fall,10,2017,2,"JCJ Beverages, Inc.",130704160,5,4725.24,4105.43,619.81,1610,990.03,619.97,186.01,155.01,31,123.962
Fall,10,2017,1,"Edgewood Golf Course, Inc.",130704749,3,14638.93,13976.51,662.42,5081,4418.68,662.32,198.75,165.62,33.13,220.8066667
Fall,10,2017,2,Arlingtons LLC,140700636,2,6037.66,5307.23,730.43,2463,1732.57,730.43,219.13,182.61,36.52,365.215
Fall,10,2018,2,Parvenir Group LLC,170704285,3,14137.64,13385.59,752.05,5052,4299.95,752.05,225.64,188.04,37.6,250.6833333
Fall,10,2014,2,"WILFREE, INCORPORATED",120708005,3,18408.04,17601.01,807.03,7090,6283.04,806.96,242.09,201.74,40.35,269.01
Fall,10,2014,2,Leah Schrenk,130700401,3,2905.9,2090.44,815.46,1025,209.38,815.62,244.69,203.91,40.78,271.82
Fall,10,2014,2,"JARMAC of Illinois, LLC",130700892,3,6863.44,6022.08,841.36,2406,1564.64,841.36,252.42,210.35,42.07,280.4533333
Fall,10,2013,2,"D.H. Brown, Inc.",120706285,2,11549.58,10706.15,843.43,4149,3305.62,843.38,253.01,210.84,42.17,421.715
Fall,10,2016,2,MS. D'sKITCHEN BAR & GRILL INC.,150703951,4,19260.83,18384.54,876.29,8939,8062.71,876.29,262.93,219.1,43.83,219.0725
Fall,10,2017,2,ELENI FOODS 3 INC.,160703999,3,18198.25,17299.32,898.93,7322,6422.97,899.03,269.71,224.76,44.95,299.6433333
Fall,10,2016,2,Wet Bar LLC,160700903,5,18339.04,17400.75,938.29,7626,6687.71,938.29,281.51,234.59,46.92,187.658
Fall,10,2015,2,Hallie & Glenn Inc.,120706651,3,27076.79,26136.38,940.41,9209,8268.59,940.41,282.11,235.09,47.02,313.47
Fall,10,2016,2,Arlington'sLLC,140700636,2,16680.8,15713.43,967.37,6226,5258.63,967.37,290.22,241.85,48.37,483.685
Fall,10,2018,2,"CENTRAL POINTE, INC.",120711229,2,28088.95,27110.75,978.2,9725,8746.75,978.25,293.5,244.59,48.91,489.1
Fall,10,2016,2,Tai Pan Chinese Restaurant Inc.,180704605,3,8697.3,7668.66,1028.64,2914,1885.36,1028.64,308.58,257.15,51.43,342.88
Fall,10,2014,2,Hallie & Glenn Inc.,120706651,3,24519.39,23488.05,1031.34,7996,6964.67,1031.33,309.42,257.85,51.57,343.78
Fall,10,2014,2,"KING OF CLUBS, INC.",180704586,4,33824.49,32765.21,1059.28,13988,12928.72,1059.28,317.77,264.81,52.96,264.82
Fall,10,2017,2,"KING OF CLUBS, INC.",180704586,2,11283.41,10163.57,1119.84,4322,3202.21,1119.79,335.96,279.97,55.99,559.92
Fall,10,2017,2,Hallie & Glenn Inc.,120706651,3,32454.49,31318.75,1135.74,10501,9364.73,1136.27,340.89,284.08,56.81,378.58
Fall,10,2017,2,"Fairview Restarante, LLC",150700174,3,10168.98,8998.46,1170.52,4774,3603.48,1170.52,351.16,292.64,58.52,390.1733333
Fall,10,2018,1,"Edgewood Golf Course, Inc.",130704749,3,17537.05,16366.24,1170.81,5045,3874.19,1170.81,351.28,292.74,58.54,390.27
Fall,10,2016,2,"Brandon 777, LLC",140704132,2,15789.78,14570.18,1219.6,6332,5112.36,1219.64,365.89,304.91,60.98,609.8
Fall,10,2015,2,"Brandon 777, LLC",140704132,2,10723.85,9482.43,1241.42,4806,3564.6,1241.4,372.44,310.36,62.08,620.71
Fall,10,2018,2,Capitol Holdings LTD.,120708868,4,29178.46,27919.97,1258.49,10233,8974.51,1258.49,377.52,314.6,62.92,314.6225
Fall,10,2018,2,"Hickory River Madigan, LLC",130704589,2,14923.95,13664.22,1259.73,6352,5092.27,1259.73,377.94,314.95,62.99,629.865
Fall,10,2015,3,Cafe Coco of Springfield Inc.,150700615,3,28550.92,27232.75,1318.17,10956,9637.72,1318.28,395.55,329.62,65.93,439.39
Fall,10,2017,2,NAVY CLUB OF SANGAMON SHIP NO. 32 BUILDING CORPORATION,130705862,2,20967.45,19604.26,1363.19,6893,5529.81,1363.19,408.95,340.79,68.16,681.595
Fall,10,2015,2,Arlington's LLC,140700636,3,14593.42,13220.02,1373.4,5823,4449.66,1373.34,412.03,343.36,68.67,457.8
Fall,10,2017,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,3,28472.13,27051.35,1420.78,8933,7512.27,1420.73,426.22,355.19,71.03,473.5933333
Fall,10,2013,2,Hallie & Glenn Inc.,120706651,3,17730.87,16209.55,1521.32,5344,3822.68,1521.32,456.4,380.33,76.07,507.1066667
Fall,10,2014,2,"D.H. Brown, Inc.",120706285,2,12116.37,10586.56,1529.81,4333,2803.19,1529.81,458.95,382.46,76.49,764.905
Fall,10,2015,2,"D.H. Brown, Inc.",120706285,4,22895.24,21341.47,1553.77,10411,8857.12,1553.88,466.2,388.5,77.7,388.4425
Fall,10,2018,3,"Superior Business Solutions, Inc.",150703533,5,23123.97,21563.31,1560.66,7779,6218.34,1560.66,468.18,390.15,78.03,312.132
Fall,10,2015,2,"Fairview Restarante, LLC",150700174,3,17234.31,15671.75,1562.56,7830,6267.44,1562.56,468.77,390.64,78.13,520.8533333
Fall,10,2018,3,Cafe Coco of Springfield Inc.,150700615,3,15853.43,14239.42,1614.01,5551,3936.93,1614.07,484.23,403.53,80.7,538.0033333
Fall,10,2016,2,NAVY CLUB OF SANGAMON SHIP NO. 32 BUILDING CORPORATION,130705862,2,16179.28,14543.96,1635.32,6296,4660.68,1635.32,490.59,408.82,81.77,817.66
Fall,10,2016,2,"Craft Beer Bar, LLC",140702658,3,17611.43,15953.98,1657.45,7583,5925.66,1657.34,497.21,414.35,82.86,552.4833333
Fall,10,2014,2,"DMI Enterprises, Ltd",130701650,3,19043.21,17384.81,1658.4,6746,5087.6,1658.4,497.54,414.62,82.92,552.8
Fall,10,2017,2,"DEW CHILLI PARLORS OF AMERICA, LLC",140701342,4,38418.37,36681.2,1737.17,13602,11864.83,1737.17,521.23,434.36,86.87,434.2925
Fall,10,2018,3,"The Raceway Bar & Sports Complex, LLC",150702811,5,17410.94,15666.65,1744.29,11723,9978.71,1744.29,523.36,436.13,87.23,348.858
Fall,10,2017,2,"D.H. Brown, Inc.",120706285,4,18099.29,16332.3,1766.99,6953,5185.93,1767.07,530.11,441.76,88.35,441.7475
Fall,10,2014,2,Cafe Andiamo LLC,130702828,3,17354.55,15541.97,1812.58,8208,6395.42,1812.58,543.86,453.22,90.64,604.1933333
Fall,10,2016,2,"Fairview Restarante, LLC",150700174,3,13319.53,11465.8,1853.73,5800,3946.27,1853.73,556.14,463.45,92.69,617.91
Fall,10,2014,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,38145.28,36277.13,1868.15,13842,11973.85,1868.15,560.43,467.03,93.4,467.0375
Fall,10,2015,2,NAVY CLUB OF SANGAMON SHIP NO. 32 BUILDING CORPORATION,130705862,2,25267.6,23366.8,1900.8,10221,8320.2,1900.8,570.26,475.22,95.04,950.4
Fall,10,2016,1,"Edgewood Golf Course, Inc.",130704749,3,16385.51,14396.74,1988.77,5571,3582.23,1988.77,596.64,497.2,99.44,662.9233333
Fall,10,2017,2,"CENTRAL POINTE, INC.",120711229,2,19005.65,17008.92,1996.73,8041,6044.22,1996.78,599.01,499.18,99.83,998.365
Fall,10,2016,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,3,42587.6,40572.51,2015.09,15328,13312.92,2015.08,604.55,503.79,100.76,671.6966667
Fall,10,2014,2,"The Corkscrew Wine Emporium, LTD.",130702720,3,27090.55,25064.81,2025.74,10734,8708.51,2025.49,607.65,506.38,101.27,675.2466667
Fall,10,2014,1,"Edgewood Golf Course, Inc.",130704749,3,26984.56,24925.5,2059.06,6138,4078.96,2059.04,617.7,514.75,102.95,686.3533333
Fall,10,2017,2,Capitol Holdings LTD.,120708868,4,11162.52,9003.78,2158.74,5013,2854.26,2158.74,647.64,539.7,107.94,539.685
Fall,10,2018,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,4,46742.29,44574.26,2168.03,17886,15717.97,2168.03,650.47,542.06,108.41,542.0075
Fall,10,2016,2,KIKU JAPANESE STEAK & SEAFOOD HOUSE LTD.,150701011,4,14999.16,12816.77,2182.39,4712,2529.82,2182.18,654.7,545.58,109.12,545.5975
Fall,10,2014,2,"La Fiesta Mex, Inc.",140700210,3,19874.86,17691.71,2183.15,8603,6419.85,2183.15,654.98,545.82,109.16,727.7166667
Fall,10,2014,2,NAVY CLUB OF SANGAMON SHIP NO. 32 BUILDING CORPORATION,130705862,2,17805.52,15606.04,2199.48,5493,3294.47,2198.53,659.56,549.64,109.92,1099.74
Fall,10,2018,2,Engrained Brewing Company LLC,150702740,3,20809.11,18592.03,2217.08,9186,6968.92,2217.08,665.16,554.3,110.86,739.0266667
Fall,10,2016,2,"D.H. Brown, Inc.",120706285,4,44401.66,42103.67,2297.99,16014,13716.12,2297.88,689.37,574.48,114.89,574.4975
Fall,10,2014,2,"Hickory River Madigan, LLC",130704589,3,18564.76,16259.07,2305.69,7202,4896.31,2305.69,691.71,576.42,115.29,768.5633333
Fall,10,2014,2,"CATE & JESS ENTERPRISES, LLC",130705160,3,27907.35,25601.31,2306.04,11703,9396.96,2306.04,691.81,576.51,115.3,768.68
Fall,10,2015,1,"Edgewood Golf Course, Inc.",130704749,3,29557.66,27237.1,2320.56,9972,7651.44,2320.56,696.19,580.16,116.03,773.52
Fall,10,2014,2,"JCJ Beverages, Inc.",130704160,3,19917.84,17585.98,2331.86,7297,4965.14,2331.86,699.55,582.96,116.59,777.2866667
Fall,10,2017,3,Cafe Coco of Springfield Inc.,150700615,3,38405.19,36034.71,2370.48,13630,11259.52,2370.48,711.14,592.61,118.53,790.16
Fall,10,2017,3,Aqua Sports Club ,120704622,3,30239.06,27835.31,2403.75,8132,5728.25,2403.75,721.13,600.94,120.19,801.25
Fall,10,2015,2,"The Corkscrew Wine Emporium, LTD.",130702720,3,33552.3,31142.68,2409.62,7491,5081.52,2409.48,722.86,602.39,120.47,803.2066667
Fall,10,2014,2,"BANDO ENTERTAINMENT, LLC",140700606,3,19104.24,16619.13,2485.11,5819,3333.89,2485.11,745.54,621.29,124.25,828.37
Fall,10,2015,2,"WILFREE, INCORPORATED",120708005,3,14701.85,12153.1,2548.75,5707,3158.75,2548.25,764.51,637.1,127.41,849.5833333
Fall,10,2017,3,"The Raceway Bar & Sports Complex, LLC",150702811,5,24391.54,21841.35,2550.19,8910,6359.81,2550.19,765.03,637.52,127.51,510.038
Fall,10,2016,2,"DEW CHILLI PARLORS OF AMERICA, LLC",140701342,4,56722.24,54144.35,2577.89,19170,16592.11,2577.89,773.36,644.47,128.89,644.4725
Fall,10,2017,2,"Hickory River Madigan, LLC",130704589,2,20742.66,18159.01,2583.65,7046,4462.35,2583.65,775.1,645.91,129.19,1291.825
Fall,10,2018,2,"AJG Industries, Inc.",160700876,3,90189.12,87577.06,2612.06,28415,25802.94,2612.06,783.64,653.04,130.6,870.6866667
Fall,10,2013,3,"Paula's Landing, LLC ",120708028,3,33123.17,30448.79,2674.38,8126,5451.57,2674.43,802.33,668.6,133.73,891.46
Fall,10,2015,2,"Lake Pointe Grill, Inc.",120706970,3,42153.89,39438.15,2715.74,19428,16712.26,2715.74,814.77,678.98,135.79,905.2466667
Fall,10,2016,2,"411 EAST, INCORPORATED",160702790,4,40442.43,37694.31,2748.12,11108,8359.88,2748.12,824.45,687.04,137.41,687.03
Fall,10,2014,3,"LONG BRIDGE GOLF COURSE, INC.",130705875,3,43548.93,40744.17,2804.76,12432,9627.24,2804.76,841.41,701.18,140.23,934.92
Fall,10,2014,2,Arlington's LLC,140700636,3,26170.62,23338.02,2832.6,9979,7146.35,2832.65,849.8,708.17,141.63,944.2
Fall,10,2017,2,"Lake Pointe Grill, Inc.",120706970,3,26319.95,23477.53,2842.42,12804,9961.68,2842.32,852.75,710.63,142.12,947.4733333
Fall,10,2014,2,"Lake Pointe Grill, Inc.",120706970,3,39923.55,37055.67,2867.88,13423,10555.12,2867.88,860.39,716.99,143.4,955.96
Fall,10,2014,2,"Dos Banditos, Inc.",120709293,3,29145.91,26226.13,2919.78,9295,6375.14,2919.86,875.99,729.99,146,973.26
Fall,10,2014,2,"Admiral P, Inc.",120711311,3,36923.55,34000.81,2922.74,14395,11472.26,2922.74,876.84,730.7,146.14,974.2466667
Fall,10,2015,2,"KING OF CLUBS, INC.",180704586,4,38399.9,35464.31,2935.59,12647,9711.41,2935.59,880.67,733.89,146.78,733.8975
Fall,10,2013,2,"KING OF CLUBS, INC.",180704586,5,41093.17,38156.21,2936.96,15768,12831.04,2936.96,881.08,734.23,146.85,587.392
Fall,10,2016,2,"Hickory River Madigan, LLC",130704589,2,25672.99,22718.99,2954,9580,6625.93,2954.07,886.25,738.54,147.71,1477
Fall,10,2015,2,"CENTRAL POINTE, INC.",120711229,2,43905.92,40899.88,3006.04,23859,20851.96,3007.04,902.1,751.75,150.35,1503.02
Fall,10,2014,2,"Stella Blue, LLC",120706971,3,28417.89,25405.37,3012.52,10982,7969.48,3012.52,903.79,753.15,150.64,1004.173333
Fall,10,2013,2,"Admiral P, Inc.",120711311,3,28510.35,25482.41,3027.94,9780,6752.06,3027.94,908.39,756.99,151.4,1009.313333
Fall,10,2017,2,Engrained Brewing Company LLC,150702740,4,23385.22,20342.05,3043.17,6900,3856.83,3043.17,912.97,760.81,152.16,760.7925
Fall,10,2014,2,"Craft Beer Bar, LLC",140702658,3,20932.17,17852.51,3079.66,7105,4029.68,3075.32,922.6,768.84,153.76,1026.553333
Fall,10,2016,2,"CENTRAL POINTE, INC.",120711229,2,42698.48,39573.62,3124.86,23293,20168.14,3124.86,937.49,781.24,156.25,1562.43
Fall,10,2016,2,"MCTAT, INC.",120706843,5,62669.44,59532.97,3136.47,15959,12822.58,3136.42,940.96,784.13,156.83,627.294
Fall,10,2013,2,TIN CAN INC.,120709646,3,28303.39,25141.14,3162.25,9410,6247.75,3162.25,948.67,790.56,158.11,1054.083333
Fall,10,2015,2,"La Fiesta Mex, Inc.",140700210,2,26066.46,22881.91,3184.55,9580,6395.43,3184.57,955.37,796.14,159.23,1592.275
Fall,10,2016,3,"The Raceway Bar & Sports Complex, LLC",150702811,5,49815.85,46630.35,3185.5,16455,13269.38,3185.62,955.72,796.44,159.28,637.1
Fall,10,2016,2,Engrained Brewing Company LLC,150702740,5,44513.95,41317.33,3196.62,18124,14927.38,3196.62,959.02,799.19,159.83,639.324
Fall,10,2016,2,"La Fiesta Mex, Inc.",140700210,2,31606.7,28320.73,3285.97,12906,9620.07,3285.93,985.8,821.5,164.3,1642.985
Fall,10,2015,2,"Hickory River Madigan, LLC",130704589,3,39502.05,36205.2,3296.85,13659,10362.51,3296.49,988.94,824.12,164.82,1098.95
Fall,10,2016,2,"Springfield Char House, Inc.",150703869,5,110597.55,107242.76,3354.79,25806,22451.17,3354.83,1006.47,838.73,167.74,670.958
Fall,10,2018,2,"DSB2, INC.",150704086,5,80232.19,76834.7,3397.49,29862,26464.51,3397.49,1019.25,849.38,169.87,679.498
Fall,10,2016,2,"KEEFNER'S, INC.",150701722,3,30168.56,26767.32,3401.24,9595,6193.59,3401.41,1020.45,850.38,170.07,1133.746667
Fall,10,2014,2,Capitol Holdings LTD.,120708868,5,58171.68,54741.75,3429.93,22670,19240.07,3429.93,1029.08,857.57,171.51,685.986
Fall,10,2014,1,Dawn Godsil,140700891,5,38247.62,34760.23,3487.39,14449,10961.61,3487.39,1046.26,871.88,174.38,697.478
Fall,10,2018,2,"CENTRAL POINTE, INC.",140703890,3,37302.05,33797.42,3504.63,13916,10411.52,3504.48,1051.34,876.12,175.22,1168.21
Fall,10,2013,2,"CHRISMAC OF ILLINOIS, LLC",120706066,3,31553.55,28042.13,3511.42,12497,8985.64,3511.36,1053.42,877.85,175.57,1170.473333
Fall,10,2017,3,"LONG BRIDGE GOLF COURSE, INC.",130705875,3,52468.39,48941.42,3526.97,18260,14733.48,3526.52,1057.98,881.65,176.33,1175.656667
Fall,10,2017,2,"CENTRAL POINTE, INC.",140703890,3,28824.71,25271.13,3553.58,11773,8219.54,3553.46,1066.11,888.43,177.68,1184.526667
Fall,10,2014,2,LUCA PIZZA INC.,140701059,5,43643.33,40050.45,3592.88,17242,13649.12,3592.88,1077.91,898.26,179.65,718.576
Fall,10,2016,2,"Aztca Mexican Grill, LLC",140703329,5,96496.98,92888.95,3608.03,33519,29910.57,3608.43,1082.58,902.15,180.43,721.606
Fall,10,2016,2,Hallie & Glenn Inc.,120706651,3,26830.41,23217.19,3613.22,9948,6334.78,3613.22,1084.04,903.37,180.67,1204.406667
Fall,10,2016,2,KLA OF ILLINOIS INC.,160701630,5,56368.52,52725.64,3642.88,22036,18392.87,3643.13,1092.98,910.82,182.16,728.576
Fall,10,2018,2,SAMS ITALIAN PIZZA INC.,130702242,3,41532.15,37871.55,3660.6,13295,9634.4,3660.6,1098.18,915.15,183.03,1220.2
Fall,10,2018,2,"BLUE MARGARITAS MEXICAN BAR AND GRILL, INC.",170702476,5,55230,51501.71,3728.29,20983,17254.71,3728.29,1118.52,932.1,186.42,745.658
Fall,10,2016,2,"DSB2, INC.",150704086,5,57408.48,53677.31,3731.17,17611,13878.77,3732.23,1119.69,933.07,186.62,746.234
Fall,10,2018,2,"Craft Beer Bar, LLC",140702658,3,37447.37,33706.3,3741.07,13344,9602.93,3741.07,1122.28,935.23,187.05,1247.023333
Fall,10,2013,2,"WILFREE, INCORPORATED",120708005,5,29637.13,25878.05,3759.08,8270,4510.92,3759.08,1127.72,939.77,187.95,751.816
Fall,10,2016,2,"FULGENZI'sPIZZA & PASTA, INC.",120710239,5,49177.62,45399.28,3778.34,18235,14456.66,3778.34,1133.54,944.62,188.92,755.668
Fall,10,2014,2,"MCTAT, INC.",120706843,5,68944.52,65126.39,3818.13,22113,18294.93,3818.07,1145.5,954.58,190.92,763.626
Fall,10,2015,1,KASA II INC.,140703606,3,33556.81,29725.48,3831.33,9364,5532.67,3831.33,1149.44,957.87,191.57,1277.11
Fall,10,2016,2,TCA Food Service LLC,150704450,5,59842.48,55962.08,3880.4,25848,21967.6,3880.4,1164.23,970.2,194.03,776.08
Fall,10,2013,2,Myerscough Casual Dining Inc. ,120709094,5,65675.04,61771.27,3903.77,18821,14917.23,3903.77,1171.14,975.95,195.19,780.754
Fall,10,2016,2,"HERITAGE DEVELOPMENT COMPANY OF ILLINOIS, INC.",160701566,4,91781.96,87809.67,3972.29,32334,28361.15,3972.85,1191.92,993.26,198.66,993.0725
Fall,10,2016,2,"CENTRAL POINTE, INC.",140703890,3,38272.05,34279.89,3992.16,16603,12610.84,3992.16,1197.72,998.1,199.62,1330.72
Fall,10,2016,2,THE KEG INCORPORATED,130701779,4,43916.57,39902.31,4014.26,13115,9100.76,4014.24,1204.34,1003.62,200.72,1003.565
Fall,10,2017,2,"Aerie No. 437, Fraternal Order Of Eagles, Inc.",170800451,5,67530.16,63512.67,4017.49,24430,20412.51,4017.49,1205.26,1004.39,200.87,803.498
Fall,10,2015,3,BUCKHART TAVERN INC.,130702235,3,57967.86,53914.18,4053.68,19915,15861.34,4053.66,1216.15,1013.46,202.69,1351.226667
Fall,10,2018,3,"LONG BRIDGE GOLF COURSE, INC.",130705875,5,55133.37,51062.48,4070.89,18301,14230.21,4070.79,1221.26,1017.72,203.54,814.178
Fall,10,2018,2,NAVY CLUB OF SANGAMON SHIP NO. 32 BUILDING CORPORATION,130705862,2,47885.92,43813.93,4071.99,14504,10432.01,4071.99,1221.63,1018.03,203.6,2035.995
Fall,10,2018,2,Hallie & Glenn Inc.,120706651,3,49375.72,45277.18,4098.54,15839,11740.46,4098.54,1229.63,1024.69,204.94,1366.18
Fall,10,2014,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,3,63047.29,58933.7,4113.59,20238,16124.41,4113.59,1234.12,1028.43,205.69,1371.196667
Fall,10,2015,2,"Thai Kitchen II, Inc.",130704953,4,52892.46,48760.97,4131.49,21440,17308.51,4131.49,1239.45,1032.87,206.58,1032.8725
Fall,10,2018,1,Dawn Godsil,140700891,4,40778.22,36639.77,4138.45,14146,10007.55,4138.45,1241.54,1034.61,206.93,1034.6125
Fall,10,2016,3,BUCKHART TAVERN INC.,130702235,3,58210.5,54068.16,4142.34,18565,14422.66,4142.34,1242.69,1035.58,207.11,1380.78
Fall,10,2013,2,"Lake Pointe Grill, Inc.",120706970,3,44278.15,40129.1,4149.05,13176,9027.09,4148.91,1244.68,1037.23,207.45,1383.016667
Fall,10,2017,2,"AJG Industries, Inc.",160700876,3,39013.63,34818.36,4195.27,16464,12269.02,4194.98,1258.53,1048.77,209.76,1398.423333
Fall,10,2015,2,"DEW CHILLI PARLORS OF AMERICA, LLC",140701342,4,80431.58,76220.49,4211.09,25448,21236.81,4211.19,1263.35,1052.79,210.56,1052.7725
Fall,10,2018,2,"Aztca Mexican Grill, LLC",140703329,5,97613.03,93325.06,4287.97,29440,25152.03,4287.97,1286.43,1072.02,214.41,857.594
Fall,10,2018,2,"MCTAT, INC.",120706843,5,50857.4,46530.55,4326.85,17694,13367,4327,1298.16,1081.8,216.36,865.37
Fall,10,2017,2,KLA OF ILLINOIS INC.,160701630,5,49070.55,44678.99,4391.56,15089,10697.51,4391.49,1317.5,1097.91,219.59,878.312
Fall,10,2018,2,"Knights Action Park, Inc.",130705112,4,54540.03,50144.18,4395.85,20864,16468.15,4395.85,1318.8,1099,219.8,1098.9625
Fall,10,2015,2,Joe's Italian Resturant Inc.,140700168,4,76626.62,72217.94,4408.68,33553,29144.32,4408.68,1322.64,1102.2,220.44,1102.17
Fall,10,2017,2,THE KEG INCORPORATED,130701779,4,65018.3,60596.41,4421.89,17396,12974.07,4421.93,1326.59,1105.49,221.1,1105.4725
Fall,10,2015,2,"Lou's, Inc.",150701450,3,55595.26,51171.23,4424.03,16193,11768.97,4424.03,1327.22,1106.02,221.2,1474.676667
Fall,10,2017,2,"South Side Columbian Home Association, Inc.",130701823,4,39007.09,34582.03,4425.06,15353,10927.39,4425.61,1327.72,1106.44,221.28,1106.265
Fall,10,2014,3,CAFE COCO LLC,130700693,3,48189.08,43736.81,4452.27,14979,10526.78,4452.22,1335.72,1113.1,222.62,1484.09
Fall,10,2016,3,Aqua Sports Club ,120704622,3,31540.64,27086.41,4454.23,10963,6508.82,4454.18,1336.33,1113.61,222.72,1484.743333
Fall,10,2014,2,THE KEG INCORPORATED,130701779,3,41568.36,37085.54,4482.82,15477,10994.18,4482.82,1344.85,1120.71,224.14,1494.273333
Fall,10,2014,3,"Paula's Landing, LLC ",120708028,3,62305.55,57784.66,4520.89,22761,18240.21,4520.79,1356.26,1130.21,226.05,1506.963333
Fall,10,2015,3,"LONG BRIDGE GOLF COURSE, INC.",130705875,3,62147.07,57615.66,4531.41,20770,16238.44,4531.56,1359.52,1132.94,226.58,1510.47
Fall,10,2018,3,"Guitars and Cadillacs Saloon, Inc.",120702108,5,93783.8,89235.18,4548.62,34110,29561.38,4548.62,1364.58,1137.15,227.43,909.724
Fall,10,2015,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,51344.19,46732.65,4611.54,19318,14706.45,4611.55,1383.51,1152.92,230.59,1152.885
Fall,10,2018,2,LAKE PRESS CLUB,120705751,5,81739.86,77005.06,4734.8,28674,23938.87,4735.13,1420.59,1183.83,236.76,946.96
Fall,10,2015,2,"MCTAT, INC.",120706843,5,65090.66,60355.75,4734.91,21218,16483.09,4734.91,1420.47,1183.73,236.74,946.982
Fall,10,2013,2,Pinnacle Limited Partnership,120702132,5,45554.63,40769.09,4785.54,14705,9919.46,4785.54,1435.66,1196.38,239.28,957.108
Fall,10,2016,2,"AJG Industries, Inc.",160700876,3,48993.48,44133.94,4859.54,22162,17302.46,4859.54,1457.87,1214.89,242.98,1619.846667
Fall,10,2014,2,"Thai Kitchen II, Inc.",130704953,4,61576.17,56701.27,4874.9,27020,22145.1,4874.9,1462.53,1218.78,243.75,1218.725
Fall,10,2018,2,KLA OF ILLINOIS INC.,160701630,5,63895.59,59019.85,4875.74,23475,18599.22,4875.78,1462.78,1218.99,243.79,975.148
Fall,10,2014,2,DIRTY SOUTH INC.,120709093,4,95604.15,90713.6,4890.55,37980,33089.5,4890.5,1467.15,1222.63,244.52,1222.6375
Fall,10,2015,2,WAL-PAR CORPORATION,130700384,4,50222.53,45324.21,4898.32,19211,14312.72,4898.28,1469.55,1224.63,244.92,1224.58
Fall,10,2014,3,"HRM OF ILLINOIS, INC.",120708101,5,65388.64,60457.09,4931.55,22402,17469.91,4932.09,1479.62,1233.02,246.6,986.31
Fall,10,2014,2,"CENTRAL POINTE, INC.",120711229,3,53249,48307.47,4941.53,25327,20385.42,4941.58,1482.52,1235.43,247.09,1647.176667
Fall,10,2015,2,"KEEFNER'S, INC.",150701722,3,47577.89,42625.62,4952.27,16662,11709.73,4952.27,1485.68,1238.06,247.62,1650.756667
Fall,10,2018,2,"South Side Columbian Home Association, Inc.",130701823,4,61531.33,56568.56,4962.77,24769,19806.31,4962.69,1488.84,1240.7,248.14,1240.6925
Fall,10,2016,2,Capitol Holdings LTD.,120708868,4,39426.52,34454.18,4972.34,15040,10067.66,4972.34,1491.68,1243.06,248.62,1243.085
Fall,10,2014,1,PEARLS PUB INC.,130705328,3,56937.19,51960.03,4977.16,18743,13765.84,4977.16,1493.16,1244.3,248.86,1659.053333
Fall,10,2017,2,"Aztca Mexican Grill, LLC",140703329,5,65625.98,60591.37,5034.61,21318,16283.14,5034.86,1510.51,1258.76,251.75,1006.922
Fall,10,2017,2,Good Timer Inc.,120708634,5,47857.38,42822.2,5035.18,15994,10958.6,5035.4,1510.64,1258.87,251.77,1007.036
Fall,10,2014,2,"CDZ, Inc.",140701323,5,69109.71,64038.76,5070.95,20821,15750.05,5070.95,1521.29,1267.75,253.54,1014.19
Fall,10,2014,2,STANKS INC.,130702114,5,74570.96,69492.55,5078.41,23932,18853.64,5078.36,1523.53,1269.61,253.92,1015.682
Fall,10,2018,3,"Sporton, Incorporated",140703570,4,78858.77,73725.17,5133.6,25765,20631.4,5133.6,1540.15,1283.46,256.69,1283.4
Fall,10,2016,2,"Lake Pointe Grill, Inc.",120706970,3,43067.85,37933.47,5134.38,18807,13672.62,5134.38,1540.39,1283.66,256.73,1711.46
Fall,10,2017,1,Dawn Godsil,140700891,4,75309.09,70158.48,5150.61,32112,26961.4,5150.6,1545.18,1287.65,257.53,1287.6525
Fall,10,2017,2,PAMS JAILHOUSE INC.,130700211,4,53623.77,48467.46,5156.31,16709,11552.98,5156.02,1546.82,1289.01,257.81,1289.0775
Fall,10,2017,2,"KEEFNERS, INC.",150701722,3,74841.69,69672.26,5169.43,25241,20071.71,5169.29,1550.77,1292.31,258.46,1723.143333
Fall,10,2018,2,"Local 37, INC.",180701371,4,35432.26,30258.96,5173.3,14715,9541.7,5173.3,1551.99,1293.33,258.66,1293.325
Fall,10,2018,2,James Davison,170700300,4,48985.41,43806.71,5178.7,17463,12284.3,5178.7,1553.67,1294.73,258.94,1294.675
Fall,10,2013,2,"FULGENZI's PIZZA & PASTA, INC.",120710239,5,72506.87,67296.61,5210.26,22532,17321.89,5210.11,1563.04,1302.53,260.51,1042.052
Fall,10,2017,3,BUCKHART TAVERN INC.,130702235,3,69490.31,64267.72,5222.59,20009,14786.41,5222.59,1566.75,1305.63,261.12,1740.863333
